y_true,y_pred,prob_class_Bundesliga,prob_class_Bundesliga 2,prob_class_EFL Championship,prob_class_LaLiga,prob_class_LaLiga 2,prob_class_Ligue 1,prob_class_Ligue 2,prob_class_Premier League,prob_class_Serie A,prob_class_Serie B,erreur,pays_true,pays_pred,meme_pays
LaLiga,Serie A,0.0065743396504533,0.0305128457563193,0.0849319267602131,0.1801802592098725,0.2865878719524954,0.0130635121682626,0.0006839068097689,0.0553678205108552,0.304852405001334,0.0372451121804253,True,Espagne,Italie,False
Bundesliga 2,Premier League,0.0678276079447238,0.1985949331913623,0.2820178965766932,0.0358171673875639,0.0120874452805884,0.0420425201684961,0.0738957740086043,0.2833907626711335,0.0026775566079936,0.0016483361628405,True,Allemagne,Angleterre,False
Bundesliga 2,Premier League,0.0763765198232166,0.2397509204942861,0.0389569495798719,0.0221505470226782,0.0577925333046471,0.0409725174213711,0.0119978775613554,0.4963101793877906,0.0078546751052156,0.0078372802995671,True,Allemagne,Angleterre,False
LaLiga,LaLiga 2,0.0008189695506107,0.0066560668260147,0.0286878713696957,0.0975794337837383,0.4988569791790242,0.0282111402028395,0.1161844230716631,0.0021626181003996,0.0145376786633508,0.2063048192526628,True,Espagne,Espagne,True
LaLiga,Serie A,0.0134791898665649,0.0560076796725293,0.0788131661000021,0.317455415673599,0.0150368666163889,0.0131873822793467,0.017708158215335,0.0610487532065659,0.3760702078853397,0.051193180484328,True,Espagne,Italie,False
LaLiga 2,EFL Championship,0.0079294247301742,0.0667925773066903,0.3277418352278847,0.0788006841083485,0.2242536168490407,0.0269916091870623,0.0747427965126457,0.15081405000781,0.0167920621125114,0.0251413439578317,True,Espagne,Angleterre,False
Premier League,EFL Championship,0.0034686099997519,0.0043015183067284,0.657584505304103,0.0156660531252081,0.0070137943604413,0.001993720338535,0.0006094515683876,0.3073197158702807,0.0017186246850339,0.0003240064415297,True,Angleterre,Angleterre,True
LaLiga 2,EFL Championship,0.012018791051819,0.0100230850206264,0.5382918656648539,0.0108399041306666,0.0785818037523037,0.0372607958620329,0.084847559839566,0.0852043022641357,0.0230507844013625,0.1198811080126332,True,Espagne,Angleterre,False
Ligue 2,Bundesliga,0.8853279236483695,0.0024831877355857,0.0049546060634621,0.0098368839341258,0.0002989480214326,0.0822034663220226,0.0028323997783152,0.001841555639535,0.0096648335665505,0.0005561952906004,True,France,Allemagne,False
Premier League,EFL Championship,0.0060869453650836,0.0010138542187141,0.5916440789094218,0.0027228841764581,0.0038562012258353,0.0074371110376216,0.010803858004647,0.3735739498303717,0.0016157436363611,0.0012453735954852,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.0137797697507803,0.0119962834328802,0.4313991681032121,0.0098945571407578,0.0083175275701681,0.0022739959219159,0.0037989207648218,0.5102396488434007,0.0033244784080001,0.0049756500640627,True,Angleterre,Angleterre,True
LaLiga,EFL Championship,0.0233204666676856,0.0218754438913322,0.3469200272331837,0.3331085820078649,0.0416264665718635,0.0051868458210345,0.000893119314158,0.2180512880142664,0.0085841560932942,0.0004336043853165,True,Espagne,Angleterre,False
Premier League,EFL Championship,0.0004689483532741,0.0434707418897031,0.295911713906433,0.0152248587583564,0.0530646782861424,0.0540049291679962,0.0110777743942172,0.0480411328088804,0.2214116825750765,0.2573235398599203,True,Angleterre,Angleterre,True
LaLiga 2,Serie A,0.3426182793520275,0.0641765419671637,0.0249755769834474,0.0620129290395488,0.0271229403740057,0.0665468550632562,0.0022584223664815,0.0221142465279967,0.360572141822027,0.0276020665040449,True,Espagne,Italie,False
Bundesliga,EFL Championship,0.3083867894193309,0.0988961497984001,0.3169095979910767,0.0165808790220107,0.0069462202395557,0.0400889276080697,0.0126257513057955,0.112906756071802,0.011751250959765,0.0749076775841933,True,Allemagne,Angleterre,False
Premier League,EFL Championship,0.0123212679292813,0.0024503483454704,0.7893986297721547,0.0005671359804296,9.107590139387704e-05,0.0028744931377063,0.00022111507125,0.191646398499239,0.000256409853341,0.0001731255097335,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.0091236725625876,0.0153780780614816,0.0626536229114115,0.4839836150438919,0.2142747468658235,0.0208643002085589,0.0014096125977643,0.1393538075471529,0.0321689633116796,0.0207895808896478,True,Espagne,Espagne,True
Premier League,EFL Championship,0.0020693086140277,0.0049583397776711,0.8114467748548284,0.0015452237500073,0.0030084965841417,0.0121028876758384,0.0490057352091081,0.0957860539814312,0.0121541104321343,0.0079230691208112,True,Angleterre,Angleterre,True
Bundesliga 2,Serie A,0.0069085201068808,0.0893231458078401,0.047279788609294,0.0265798688629306,0.0687754764207331,0.0098713679831002,0.0012815176100071,0.060121950921899,0.6404276271622612,0.0494307365150535,True,Allemagne,Italie,False
Bundesliga 2,LaLiga 2,0.0283037565914498,0.2681577381606094,0.0343364504455707,0.0135068826827769,0.4972431067087092,0.009732383597313,0.0005553178509672,0.0020421667645419,0.0927208154686891,0.0534013817293723,True,Allemagne,Espagne,False
Premier League,EFL Championship,0.0002211961423501,0.0168347719015748,0.3603378737081228,0.0055220471574987,0.0038424488896321,0.2875462521975928,0.0970496079142436,0.2207257767634044,0.0063739753004537,0.0015460500251266,True,Angleterre,Angleterre,True
Premier League,Ligue 1,0.0123517920839663,0.0591567221944748,0.0252810439821545,0.0069306006952288,0.0097336153430249,0.4852023374162972,0.0233194966563416,0.1911107349520903,0.1133406215491115,0.0735730351273097,True,Angleterre,France,False
Ligue 2,Ligue 1,0.0859500280339821,0.0108911402339795,0.0780260834789796,0.0287465663591559,0.0163087723688012,0.5436044183581625,0.2001718287975611,0.0180000495542494,0.0104721687008376,0.0078289441142906,True,France,France,True
EFL Championship,Premier League,0.1038782041817722,0.0118145050625998,0.2893102105814024,0.0105223176642974,0.0021741855361635,0.0271466589159718,0.0035000615284054,0.4313682030194349,0.1183827905980857,0.0019028629118665,True,Angleterre,Angleterre,True
LaLiga,Serie A,0.0134327553920151,0.0506034784800955,0.0077356379007634,0.1915078897118395,0.2275385980500488,0.0165586795770879,0.0012885652264046,0.0017936248558106,0.4642568085383448,0.0252839622675894,True,Espagne,Italie,False
Ligue 1,Bundesliga,0.5833779652879845,0.0131027480561066,0.0504295283901781,0.0035053899672956,0.0018584761704119,0.3061514021771992,0.0245247318139997,0.0052299122214002,0.0094562971356088,0.0023635487798148,True,France,Allemagne,False
EFL Championship,Premier League,0.0068578120024045,0.0075980411784849,0.116632522809749,0.1892681466491299,0.0629363815575706,0.0117001914732945,0.0016088795354884,0.5837923393103439,0.0152282515522918,0.0043774339312422,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0017707105734402,0.0099166175664681,0.7480758754092902,0.0290706966830227,0.0021848667919298,0.0007881297273729,0.003654774997851,0.2022655815315612,0.0021543212772776,0.0001184254417859,True,Angleterre,Angleterre,True
Bundesliga,LaLiga,0.2641001572857448,0.0555225672116713,0.0452673114341701,0.2838797929214545,0.1590881913314981,0.080010439356925,0.0280363279505593,0.0135599484534872,0.0216691428718511,0.0488661211826384,True,Allemagne,Espagne,False
LaLiga 2,LaLiga,0.0380358570268283,0.0412876305718789,0.1352236493660808,0.3079441720603679,0.1923789687303841,0.1391046268805882,0.0082474275276993,0.1014851101544913,0.0182598642978011,0.0180326933838796,True,Espagne,Espagne,True
Bundesliga,LaLiga 2,0.0336754098166543,0.0896739055435599,0.0166515516933991,0.1525726153260827,0.4509536544471493,0.0694949576870957,0.0491679602844908,0.1062227682772639,0.0241607646886382,0.0074264122356659,True,Allemagne,Espagne,False
Ligue 2,LaLiga 2,0.0008539269509338,0.0189427670088146,0.0193608832539645,0.0178978134301727,0.683950974269215,0.0190854235286308,0.0918292584728736,0.0049873971483223,0.0214324297921119,0.1216591261449605,True,France,Espagne,False
Serie B,Bundesliga 2,0.0008191530995953,0.5638913184599945,0.0116334706059244,0.0018352030872917,0.0307261667248842,0.0032012326242374,0.0098468191095281,0.0018690538835741,0.033846515375194,0.342331067029776,True,Italie,Allemagne,False
EFL Championship,Premier League,0.0271232225590659,0.0273662568006535,0.2495643979442141,0.0270490438517539,0.0027225005621196,0.0190399992659429,0.0063305589740017,0.637049234028443,0.0024516666422907,0.0013031193715144,True,Angleterre,Angleterre,True
Bundesliga 2,Bundesliga,0.5980018608176718,0.2050023049549163,0.0880531772606099,0.0202703071919188,0.0005562530077103,0.0216210164708373,0.001362795934832,0.0354127886390181,0.0292401014792986,0.0004793942431866,True,Allemagne,Allemagne,True
Ligue 2,Ligue 1,0.0101203201794014,0.0336365282997554,0.0423152863379183,0.0432563701793669,0.0978908546247157,0.6424564231599906,0.0646791305929717,0.0391358890651869,0.0041845168059301,0.0223246807547627,True,France,France,True
EFL Championship,Premier League,0.0408116514797367,0.0036303578511558,0.3554314005636384,0.0127298181477117,0.0020643427967825,0.0274242990313613,0.0056527619112858,0.5467977352116681,0.0020877517956349,0.0033698812110245,True,Angleterre,Angleterre,True
EFL Championship,Premier League,0.01887680780976,0.0254530995278374,0.3058255575187463,0.1193604813919511,0.0015027855328922,0.0012397756319725,0.0062549616574367,0.506182910382954,0.0151728533993532,0.0001307671470962,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0465334108598849,0.0020362908821161,0.546907386446496,0.0053815305069804,0.0010478124383242,0.0051571843513837,0.0017744752930282,0.3897939365274906,0.0011002280286018,0.0002677446656937,True,Angleterre,Angleterre,True
EFL Championship,Serie B,0.000304657325798,0.0058590047772346,0.4045852699341303,0.0036682207374815,0.0785252482153926,0.00066894887401,0.0570511840556973,0.0005966974421026,0.0057805289810254,0.4429602396571274,True,Angleterre,Italie,False
Bundesliga 2,Serie A,0.0604879645039572,0.0893403813859315,0.0233991516686105,0.0216242690921758,0.1037595455666208,0.0688368957715632,0.0128433072373164,0.0097141906933441,0.5250531427652669,0.084941151315213,True,Allemagne,Italie,False
LaLiga,LaLiga 2,0.0024856546625091,0.013391538973168,0.0134956905403589,0.4032338272793159,0.477665498766429,0.0477798284830843,0.0022330390793003,0.027809631584124,0.0078245178635107,0.0040807727681992,True,Espagne,Espagne,True
Serie B,Serie A,0.1252739410077542,0.0333732219339177,0.0379231864263608,0.1486731508751861,0.0309650600686762,0.1337277668456895,0.0085938764526695,0.0190409448538702,0.2486278138979183,0.2138010376379571,True,Italie,Italie,True
Bundesliga 2,Serie B,0.0884043990443202,0.1373489399445797,0.17836924526994,0.1050543535582784,0.0221472891842745,0.068417958423966,0.027375444315716,0.0939215902201805,0.0240411237518005,0.2549196562869437,True,Allemagne,Italie,False
LaLiga 2,Bundesliga,0.5980541129256641,0.0075422860419684,0.00908524635171,0.0368062853881376,0.112652912966967,0.2099649964869001,0.006010625312619,0.0034218417942437,0.0109958218559542,0.0054658708758355,True,Espagne,Allemagne,False
Bundesliga,Serie B,0.0928844269107389,0.0946630945044754,0.1821479342019939,0.0489086740848028,0.0677068157517093,0.0661561193105429,0.1406367284660351,0.0083328559967043,0.0153281460538657,0.2832352047191311,True,Allemagne,Italie,False
Bundesliga 2,Bundesliga,0.5548014907262176,0.0393958279831408,0.1189933508521239,0.0511297342264398,0.02901359511646,0.0791461268259061,0.0230480928111068,0.0872073075037291,0.0139013381908018,0.0033631357640737,True,Allemagne,Allemagne,True
Premier League,EFL Championship,0.1023258531268407,0.0590069767183351,0.1940369046961015,0.1834958365966711,0.1646794882513578,0.0337901922378146,0.0013392583837916,0.1709885295934503,0.0708165815640649,0.0195203788315719,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0513832878020924,0.0040694796469067,0.5219338194215934,0.0023537744146836,0.0008649297661791,0.0163100928810205,0.0028453542798002,0.3950532525567324,0.0026924295171246,0.0024935797138666,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.081558383903489,0.0097391998734771,0.0007245667410258,0.7414545535060055,0.1116992009575503,0.0132425140230286,0.0003805335086811,0.0004440562383741,0.0386067903412639,0.0021502009071042,True,Espagne,Espagne,True
Bundesliga 2,Serie A,0.0544220102224096,0.392942299892731,0.021386397781765,0.0206214199146579,0.0237800197045933,0.0098781477834428,0.002561909751939,0.0115306056162884,0.4503083917566064,0.0125687975755662,True,Allemagne,Italie,False
Ligue 1,LaLiga 2,0.0366720527101498,0.0270377974726439,0.0379125519364491,0.2023737592372176,0.3100058990381278,0.2295452127143535,0.0724000456703338,0.0276954431828648,0.0097218381000021,0.0466353999378572,True,France,Espagne,False
Serie A,Serie B,0.059576017342392,0.0741340278704614,0.0341591704338566,0.060940094641587,0.0376976323993631,0.043414468298298,0.1952354721583319,0.0104361749936059,0.1976408148236253,0.2867661270384785,True,Italie,Italie,True
Ligue 2,LaLiga,0.2092261388898317,0.013951392340399,0.0091051356632656,0.3283016876011277,0.0512714923858058,0.0332243684010303,0.3182946084181856,0.0079940747001455,0.0265739066229528,0.0020571949772558,True,France,Espagne,False
Bundesliga 2,Ligue 2,0.0101994078223922,0.2299678605129602,0.0459334942722304,0.0052893397362215,0.079817410394774,0.0046694001822743,0.6121881567560749,0.0016362225413283,0.0044656062841685,0.0058331014975752,True,Allemagne,France,False
Serie A,LaLiga 2,0.0152520406214192,0.0115452837421522,0.0302980316571549,0.1025634454928858,0.3698777632347946,0.148199106200079,0.056270914355646,0.0063846458957809,0.0496760979133737,0.2099326708867134,True,Italie,Espagne,False
Ligue 2,Serie B,0.0005561897753613,0.0256059131196978,0.0158924226215257,0.0350031507951351,0.0984575674301189,0.0097923619889376,0.1028643878788344,0.0021388491374706,0.025158113677621,0.6845310435752973,True,France,Italie,False
Premier League,EFL Championship,0.0326396370312365,0.0034559973869823,0.7299383509174387,0.0030192207713378,0.0007905338984733,0.0119239986911293,0.0085829177406461,0.2071814164392847,0.0008324360848485,0.0016354910386222,True,Angleterre,Angleterre,True
Serie B,Serie A,0.0063411990347206,0.044116827535698,0.0134619940067619,0.0051571922697773,0.0070050464094545,0.0029627804493971,0.000954539374874,0.0202818172016132,0.79321502989132,0.1065035738263828,True,Italie,Italie,True
Serie B,Ligue 1,0.0247914866965591,0.0136704842528334,0.0740975794920367,0.0632641868325466,0.201744084409482,0.245700285770481,0.1122013766949761,0.0191776163033983,0.0129477256027609,0.2324051739449255,True,Italie,France,False
Premier League,EFL Championship,0.0001422484869058,0.0020455527980939,0.8657293459200579,0.0003653001455522,0.0007722570705864,0.0052245994406569,0.0042897348839443,0.1176253445590555,0.0015396879150307,0.002265928780116,True,Angleterre,Angleterre,True
Bundesliga 2,Serie B,0.0001573620868569,0.2445836471336959,0.1109964177465513,0.0004477720238674,0.0555523432498118,0.0004704109963972,0.0629427045567973,0.0004669486405534,0.0034196209055843,0.520962772659884,True,Allemagne,Italie,False
Bundesliga 2,Serie B,0.0090237305957323,0.4133575739667354,0.0234350219272397,0.0019017758019343,0.0203236725160892,0.001613490665134,0.0396831643161659,0.0007706658319944,0.0021687970687575,0.487722107310217,True,Allemagne,Italie,False
Bundesliga 2,Ligue 2,0.0131496302269333,0.0826373506801869,0.0902770286512609,0.1271773220868556,0.1784004971312957,0.0745874120703514,0.3322893751577886,0.0449369597999336,0.0081569957903112,0.0483874284050824,True,Allemagne,France,False
LaLiga 2,LaLiga,0.0525019449589527,0.0617529610057613,0.1675611699469336,0.2045539935585842,0.2028652287007421,0.0673090364680626,0.0387807536819234,0.0606036942662457,0.0315633214855612,0.1125078959272326,True,Espagne,Espagne,True
LaLiga 2,LaLiga,0.0568447708013858,0.0048312703222324,0.0050112863814229,0.6247998627657579,0.1123581924811029,0.0380590818369534,0.0012135542693188,0.0486390946012146,0.1075626624219412,0.0006802241186695,True,Espagne,Espagne,True
EFL Championship,Premier League,0.0075416546428555,0.0010556229626342,0.436403274209155,0.001581231350983,0.0008756732230862,0.0051080610870792,0.001709413772088,0.5412573489715631,0.0039065898780956,0.0005611299024598,True,Angleterre,Angleterre,True
LaLiga 2,LaLiga,0.0363242686580022,0.0203742084915851,0.0022985883180919,0.7590084154795362,0.0976808093559043,0.057529923251452,0.0011943789614154,0.0067581224731782,0.0139885061158991,0.0048427788949351,True,Espagne,Espagne,True
Premier League,EFL Championship,0.011305208873249,0.0226935889406576,0.7058313881278391,0.013341069354786,0.0056292129790052,0.05568250228224,0.003574916328118,0.168136653029947,0.0118976172091904,0.0019078428749672,True,Angleterre,Angleterre,True
Ligue 2,LaLiga,0.0088562360918406,0.0368288529343667,0.0980761509951652,0.374339448751589,0.089087587235996,0.1289769786624322,0.1551670565403586,0.071719701383802,0.011289870134093,0.0256581172703564,True,France,Espagne,False
Premier League,EFL Championship,0.0075386302057054,0.0082368168301822,0.6354781341584659,0.0460394699374105,0.0069579517091219,0.0100020999754118,0.0003173798748707,0.2779462797429809,0.0060259395412683,0.0014572980245819,True,Angleterre,Angleterre,True
Serie B,Ligue 1,0.0169121793976454,0.0122761342998192,0.0255680602623871,0.0516758970071557,0.0636012472118997,0.623253533724246,0.0247633457249784,0.0157063635267084,0.0562203121210415,0.1100229267241183,True,Italie,France,False
LaLiga 2,Serie A,0.0200201544998886,0.0203621416314641,0.0233193270195138,0.2025942179852029,0.2041479906023251,0.0339653094760111,0.0209543132671852,0.0036854597887589,0.3161984848494235,0.1547526008802262,True,Espagne,Italie,False
LaLiga 2,LaLiga,0.0016872809938025,0.0136191258413865,0.0446329024555539,0.4044028403858472,0.3277683825609628,0.0010786076123269,0.1416990353421797,0.0011159551264551,0.0024695882088159,0.0615262814726693,True,Espagne,Espagne,True
LaLiga 2,LaLiga,0.1626271711535104,0.0636653988692929,0.0133772400779641,0.4299519362126607,0.1770828854828756,0.0727744886097949,0.0014178900210979,0.0309920686126341,0.0441772237765877,0.0039336971835812,True,Espagne,Espagne,True
LaLiga 2,Ligue 1,0.2003795712845877,0.0135867934877989,0.0182714331128179,0.142030585712311,0.0619820871369885,0.4627710087273612,0.0495549474127409,0.0100647751776583,0.0205368972439777,0.0208219007037575,True,Espagne,France,False
Premier League,EFL Championship,0.0002203180818851,0.0004002473776254,0.8727261721349192,0.0002279530204966,0.0004327599045228,0.0044516249691546,0.0027400883351968,0.1174156368030123,0.0010237868490841,0.0003614125241029,True,Angleterre,Angleterre,True
LaLiga 2,EFL Championship,0.000967336587432,0.0645186792059402,0.4296482462374549,0.0054574441086806,0.306048291281977,0.0087185123954148,0.1208332767347385,0.0131638061196101,0.008533839200824,0.0421105681279275,True,Espagne,Angleterre,False
Premier League,EFL Championship,0.0009812873808524,0.0046722010521259,0.7089444737678268,0.0082507554357112,0.002961210190818,0.0017409029535204,0.002564603486948,0.2666653190718158,0.0011882525866251,0.0020309940737562,True,Angleterre,Angleterre,True
Serie A,LaLiga,0.0332164728809432,0.0037215735449763,0.0060693051444915,0.4021901358736,0.0025523102362684,0.1159397797912116,0.0003500809906716,0.3241327734509768,0.1096403828453409,0.002187185241519,True,Italie,Espagne,False
EFL Championship,Premier League,0.0090938138686831,0.0011436963067793,0.2490355828545238,0.0002545039824732,0.0005031707280624,0.0009045508060519,0.0002165133073173,0.7385692126295699,0.0002349708171193,4.398469941921955e-05,True,Angleterre,Angleterre,True
Serie B,Ligue 1,0.1178568929726144,0.0074665266537149,0.102711228630768,0.0501439605878904,0.0772405618871958,0.3942718329026051,0.0379525700725262,0.0316465340589542,0.0357201938104525,0.144989698423278,True,Italie,France,False
LaLiga 2,Serie B,0.0140126042750124,0.0513906414918444,0.0588136592795072,0.1166324444226152,0.071762540891359,0.0133222076751405,0.0191406995453034,0.0026259394794574,0.0319191329768554,0.6203801299629046,True,Espagne,Italie,False
LaLiga 2,LaLiga,0.008655757725344,0.0104466775199905,0.0008069442835008,0.4732182924685454,0.4487910866495775,0.0032766463925101,0.0400617512411907,0.0003972765195323,0.0041805747396373,0.0101649924601706,True,Espagne,Espagne,True
Bundesliga 2,Bundesliga,0.6774186517249492,0.131616146055146,0.0289784623579391,0.0628207354610204,0.0128466192506455,0.0347060956679465,0.0004871167889896,0.0331679495390446,0.0169489069425125,0.0010093162118064,True,Allemagne,Allemagne,True
Bundesliga 2,Serie B,0.0045308108295094,0.4110529227206009,0.0058054906787729,0.000571616033988,0.0332872891706968,0.0005096562721751,0.0579627235148989,5.578441915133334e-05,0.0013468609996805,0.4848768453605258,True,Allemagne,Italie,False
Bundesliga,EFL Championship,0.309933012136958,0.0239277820603802,0.602810518626154,0.0058552477096926,0.0020220280871428,0.00854317632588,0.0099763760972143,0.0341565729572901,0.0018699796891814,0.0009053063101062,True,Allemagne,Angleterre,False
Serie B,LaLiga 2,0.0016797351439329,0.0155654216806971,0.0109635796283542,0.0931431184810242,0.4618821957334899,0.0050189632180886,0.0234322521555685,0.0174566250255003,0.0371240246814834,0.3337340842518606,True,Italie,Espagne,False
EFL Championship,Premier League,0.0028445163263004,0.0037298990863741,0.412433452189314,0.0006645401537675,0.0021456461111962,0.0159311834109329,0.0011275753925102,0.5563371574212334,0.0039511762832538,0.0008348536251169,True,Angleterre,Angleterre,True
Bundesliga 2,Bundesliga,0.8978251380013903,0.0799077491485105,0.005666720026819,0.0058448603013899,0.0004176450844264,0.0021241151584241,0.0005326528440642,0.0015032128600304,0.005700440899351,0.0004774656755938,True,Allemagne,Allemagne,True
Serie A,EFL Championship,0.0022058856238078,0.0186765802778326,0.6591768522264686,0.0023123435674204,0.0008620608993174,0.0194574674261771,0.0055552637328883,0.0632851228439121,0.2273542483293126,0.0011141750728627,True,Italie,Angleterre,False
LaLiga 2,LaLiga,0.0060763018468022,0.0101774737846199,0.0014749545587087,0.5050386650255135,0.2551440677851952,0.0356395423775774,0.0142512587377085,0.0022672335202114,0.1462684920503899,0.023662010313273,True,Espagne,Espagne,True
Ligue 1,Serie A,0.0048315799750748,0.0019355231949954,0.0003487165121028,0.1306809087814255,0.0042766669906472,0.3085102026610382,0.0002903922271784,0.0717515838620303,0.4767999389728354,0.0005744868226717,True,France,Italie,False
Premier League,EFL Championship,0.0087846745788103,0.0022072563003427,0.6318518073120452,0.0159400369073667,0.0074277735847362,0.0177975541243001,0.0037837428656812,0.3093633849892958,0.0013962316736655,0.0014475376637558,True,Angleterre,Angleterre,True
Serie A,Serie B,0.0018113540151699,0.0128699980658872,0.2237182528932431,0.0038231568751257,0.0720722311859656,0.0058216475325742,0.0214971531429631,0.0047978415288981,0.2959084416879217,0.357679923072251,True,Italie,Italie,True
EFL Championship,Premier League,0.0029839850941247,0.0101700325952824,0.2256457786328577,0.0002000316811968,0.0001807702559207,0.0217421723654328,0.0023444391015701,0.721255530030179,0.0047872529122696,0.0106900073311657,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0034402643695631,0.014545882478045,0.6848148824440138,0.0417841344513834,0.0295416056095016,0.0052858188061932,0.0244150205191804,0.1860477951437192,0.0067679002924769,0.0033566958859229,True,Angleterre,Angleterre,True
Serie B,Bundesliga 2,0.0068104663374348,0.3728593263478711,0.028152266616159,0.009538281014024,0.2529283681422558,0.0012291377555184,0.0073688711321971,0.0011895731294007,0.219198385894429,0.1007253236307098,True,Italie,Allemagne,False
Serie B,LaLiga 2,0.0716100282907929,0.0745453315963478,0.0834527662388182,0.0230395672226392,0.36072801032759,0.0613819404054015,0.0578642743038753,0.064781913933257,0.0594159472541935,0.1431802204270842,True,Italie,Espagne,False
LaLiga,EFL Championship,0.0958387736226779,0.1427003021435703,0.161240726179298,0.1496095819965299,0.0469940345697554,0.1592350809122742,0.0078444771729193,0.0522116381219699,0.0736637883900018,0.1106615968910031,True,Espagne,Angleterre,False
Premier League,EFL Championship,0.0214592558619894,0.0092571856303839,0.521769809905707,0.0259870323754067,0.0038746029136422,0.062552727490075,0.0083183173336273,0.3328574952972946,0.0037304868932036,0.0101930862986697,True,Angleterre,Angleterre,True
Ligue 1,Ligue 2,0.0033828163903348,0.0572540479367116,0.1665824034772208,0.0055492824401045,0.0334369287155421,0.251936145619677,0.3451626143234636,0.1087069996164598,0.0073267074208003,0.0206620540596852,True,France,France,True
LaLiga 2,LaLiga,0.0020153382845058,0.0048677531092862,0.002197239703973,0.7168905685195042,0.2538024157787851,0.0052041027015004,0.000208067786647,0.0012267594035644,0.0050860545344518,0.0085017001777817,True,Espagne,Espagne,True
Premier League,EFL Championship,0.0142898632496759,0.0077825907456513,0.4876633193412169,0.0071597814160038,0.0027876695076237,0.0191719602043759,0.0018337646281824,0.4566243278482002,0.000765583734656,0.0019211393244138,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0055019531931878,0.0006013533619833,0.8119528494336146,0.0047379437685117,0.001838219190832,0.0050029278684226,0.0003234070865741,0.1686099585377885,0.0011243852284009,0.000307002330684,True,Angleterre,Angleterre,True
Bundesliga 2,Ligue 2,0.0003461322762789,0.0645109058223903,0.3320213295589855,0.0005399196172123,0.0158639836523417,0.0010582100006002,0.3441441639447636,0.0004812242923233,0.0175366892278899,0.2234974416072139,True,Allemagne,France,False
Serie A,Serie B,0.0109628864251309,0.0145969049826855,0.0189792188380874,0.0479064910384193,0.0358745980910658,0.0280191847256056,0.0079148553011646,0.0039961553841405,0.2469804842721893,0.5847692209415108,True,Italie,Italie,True
Ligue 1,Ligue 2,0.0006804811747126,0.0003168915328695,0.0004256910199376,0.0073327074788462,0.0060657716232134,0.4826618647984209,0.4985303417291855,0.0008795141128046,0.0028325388273499,0.0002741977026591,True,France,France,True
Premier League,EFL Championship,0.0425099744655116,0.0030503265271238,0.6386943825703582,0.0013859136914413,0.0006145645807908,0.0151394617609347,0.0038436262046241,0.2922169697619491,0.001218368312608,0.0013264121246579,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0041497391266486,0.0173504877661677,0.5311983995941651,0.0063418085051295,0.0209402400612757,0.0338965837185732,0.0108764014447412,0.3715342647863184,0.0013599639643709,0.0023521110326092,True,Angleterre,Angleterre,True
Bundesliga 2,Bundesliga,0.3278492467433657,0.2384138135725075,0.1704831321225028,0.0929370098745756,0.0077155678781446,0.0975370678988402,0.0093797230090893,0.0377645022689948,0.0163836755267459,0.001536261105233,True,Allemagne,Allemagne,True
Bundesliga 2,Serie A,0.2106641882018139,0.0879595165618758,0.0128785360311701,0.1507937028977982,0.0466444514281377,0.0180868511183808,0.0023256154638736,0.0035577295366678,0.4215055488685951,0.0455838598916866,True,Allemagne,Italie,False
LaLiga 2,LaLiga,0.0430934069847217,0.0054004390817359,0.0062708504806438,0.572448054635862,0.163896916488497,0.0621661645046604,0.0156037635624715,0.0118066335993701,0.0337038704876414,0.0856099001743958,True,Espagne,Espagne,True
LaLiga 2,LaLiga,0.0135703971450762,0.0509080896425661,0.1384881785297874,0.3773019240514783,0.2547099557166859,0.0269125402144743,0.0453769119492132,0.054969005093745,0.03212313750504,0.0056398601519331,True,Espagne,Espagne,True
LaLiga,LaLiga 2,0.0108670284272387,0.0157182964199095,0.1248711098622688,0.238206850553128,0.5050859017122471,0.0139576145404184,0.0185410135071155,0.0598830850418102,0.0028667911717444,0.0100023087641189,True,Espagne,Espagne,True
Bundesliga 2,Premier League,0.1323016458193197,0.167085002813684,0.2019606305974367,0.0400591745623684,0.0025019116721835,0.1243479661421847,0.0289051341149486,0.2871828394473988,0.015397781714721,0.0002579131157543,True,Allemagne,Angleterre,False
Ligue 2,Ligue 1,0.0097014401944176,0.0098334332791586,0.1083689355399652,0.0123530037307458,0.0269516035138447,0.4226803325707098,0.2728041491725008,0.1182077484271669,0.0058303501461983,0.0132690034252918,True,France,France,True
EFL Championship,Ligue 2,0.001189777501588,0.003751688559654,0.1445235557073585,0.0018449594575936,0.0115311848197133,0.013394262208042,0.7322034874377074,0.0109858786792835,0.0142141049758483,0.0663611006532112,True,Angleterre,France,False
Ligue 2,Ligue 1,0.0474677778084862,0.0636101823509091,0.1014150337506774,0.1642521267274657,0.078756095596117,0.3230429904558889,0.092218036970873,0.0993556742984939,0.0121224704958085,0.0177596115452802,True,France,France,True
