y_true,y_pred,prob_class_Bundesliga,prob_class_Bundesliga 2,prob_class_EFL Championship,prob_class_LaLiga,prob_class_LaLiga 2,prob_class_Ligue 1,prob_class_Ligue 2,prob_class_Premier League,prob_class_Serie A,prob_class_Serie B,erreur,pays_true,pays_pred,meme_pays
Premier League,EFL Championship,5.399930258172556e-05,0.0002951449597247,0.8117858396690912,7.098419083898433e-05,0.0002528435069927,0.0038357847857879,0.0033230309186846,0.1797059511747882,5.141098271467495e-05,0.0006250105087951,True,Angleterre,Angleterre,True
Premier League,EFL Championship,1.0404935938387218e-05,0.0035437896767178,0.6786973876953416,6.206635831739459e-05,0.0003588669016346,2.1614861903563332e-05,0.0005064185543771,0.3164943295154684,2.8146649368592465e-05,0.0002769748509323,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0015246480833784,2.114799752470786e-05,0.9881111797587114,4.229755353764121e-05,6.140531813051266e-06,8.8582335172859e-06,4.865062308804939e-06,0.0102761513836935,2.5086894202645643e-06,2.2027060949141743e-06,True,Angleterre,Angleterre,True
Ligue 1,Ligue 2,0.0016916658599383,0.0002894264071756,0.0007430024270191,0.0006540751694957,0.0083790364620326,0.4009833576719583,0.5862533500172598,0.0005374228962502,1.227246028006932e-05,0.0004563906285902,True,France,France,True
Premier League,EFL Championship,1.2179684417748654e-05,0.0003335804875505,0.5302521143102854,0.000738317810867,6.285388992608004e-05,3.547761514182162e-05,0.0003347908037344,0.4681460928249139,1.3621067592485134e-05,7.097150557053067e-05,True,Angleterre,Angleterre,True
Premier League,EFL Championship,2.6628862913095013e-05,0.000596234299799,0.7047342048149782,0.0003838131416397,0.0005463989789197,3.673636560718558e-05,0.0008899073005745,0.2899287949691593,0.0001000734750109,0.0027572077913982,True,Angleterre,Angleterre,True
Premier League,EFL Championship,6.4373723702897165e-06,1.6056925060863746e-05,0.9756590907678414,0.0008994472546243,0.0011049875754684,4.792355625098856e-05,2.576647849888916e-05,0.0221727443753482,7.931122301628691e-06,5.9614572234559286e-05,True,Angleterre,Angleterre,True
Premier League,EFL Championship,1.429081567901089e-05,0.0012314528742732,0.8882039726932284,0.0001546623212236,0.0005451792070642,0.0004945175274574,0.0028242048666239,0.101573202470144,0.0001298357033717,0.0048286815209343,True,Angleterre,Angleterre,True
Serie A,Serie B,5.198876009339631e-05,0.0003379261697584,0.003212315675082,3.469484711696329e-05,0.0091028287492224,0.0001084449982914,0.0018607699994348,0.0003765665495393,0.487873167003744,0.4970412972477169,True,Italie,Italie,True
LaLiga 2,LaLiga,3.3698906779802695e-05,0.0005054005169555,0.0064701849639803,0.7581521793886989,0.2322824431470232,0.0001297519402294,9.069593235824707e-06,0.0002617700517045,0.0019369655212069,0.0002185359701853,True,Espagne,Espagne,True
Bundesliga 2,Bundesliga,0.901716123280924,0.0839983378729995,0.0010136560071278,0.0017395144483326,0.0003317344421361,0.0007091294747429,5.265202171200776e-06,0.009920563150111,0.0005506230219498,1.5053099504510317e-05,True,Allemagne,Allemagne,True
EFL Championship,Premier League,1.0318860607575529e-06,1.6259115573197562e-05,0.0312360316387571,1.91169655949124e-06,5.063695165680181e-06,4.64876600183442e-06,9.23897861707453e-06,0.968693801012923,8.554641537122255e-06,2.345856880480081e-05,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.0002153391895735,0.0002090479084906,0.0044120412162941,0.0001212089258763,0.0105973543063506,0.7614131527534981,0.2216633243402228,0.0005123399030685,2.8561453046681835e-05,0.0008276300035783,True,France,France,True
Serie A,Serie B,1.3030756125172823e-05,0.0020182133027711,0.0039710688012552,0.0002955856790898,0.0002423175076507,0.0002977614915289,2.3420211742865503e-05,0.0262941950532717,0.1765758256443048,0.7902685815522594,True,Italie,Italie,True
Bundesliga 2,Bundesliga,0.9353836962952956,0.0546683854508862,0.0091984999624203,2.381593205494654e-05,0.0001236731733167,0.0001890364984101,8.241691348988946e-05,0.000282357494261,4.487179364268063e-06,4.363110050086424e-05,True,Allemagne,Allemagne,True
LaLiga 2,Bundesliga 2,0.0001293898669594,0.8729011392193164,0.0219319422928366,0.0065965188565627,0.0959020762635341,0.0002301736533736,0.0014571077462474,0.0001560938652058,0.0002271234947392,0.0004684347412243,True,Espagne,Allemagne,False
Bundesliga 2,EFL Championship,0.00325561246758,0.3837164306605026,0.3842651960331372,0.0001381183797432,0.001522691273959,0.1610292480898316,0.023898423685467,0.0348071086463636,0.0003142456053581,0.0070529251580578,True,Allemagne,Angleterre,False
Premier League,EFL Championship,0.0001641491041033,8.998763826974514e-06,0.8659462870991386,2.5930926721014727e-05,1.2105807159747862e-05,3.165339042889235e-05,5.891311888026392e-06,0.1337936186650384,4.566334247943696e-06,6.798597446974568e-06,True,Angleterre,Angleterre,True
Bundesliga 2,Bundesliga,0.4829268075263723,0.4240752172900102,0.0132675169298348,0.0132036675138869,0.045665398763121,0.0008222067168173,0.0158461535183463,0.0019771738448539,0.000227797143964,0.0019880607527929,True,Allemagne,Allemagne,True
Premier League,EFL Championship,0.0003380437649678,0.0002170606487843,0.8757692749194442,0.001189544659465,0.0018625150346198,0.0022876271871634,0.0009699516498844,0.1168390180048672,2.189773297169702e-05,0.0005050663978318,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0009708686634071,1.3674089304600302e-05,0.7191801440923974,0.0023847164806296,1.7121052342058824e-06,0.0002085844866006,1.0330005284245497e-05,0.2771818744068637,3.6739126826190685e-05,1.1356543452220807e-05,True,Angleterre,Angleterre,True
Serie B,EFL Championship,1.673204257414488e-05,0.0004163465720583,0.772768559501385,1.894109288560426e-05,0.0022315088034489,4.456300212015879e-05,0.0012662931948163,0.0015989388005,2.9807813566299644e-05,0.2216083091766451,True,Italie,Angleterre,False
Premier League,EFL Championship,0.0320836413709679,0.0014975962680688,0.592381371160635,0.0031142115885679,0.0054715193898214,0.0030858501071006,0.0020276030905157,0.3543326663847832,0.0027681417671121,0.0032373988724269,True,Angleterre,Angleterre,True
EFL Championship,Premier League,1.4372771983980202e-06,2.305405198827232e-05,0.0455429437242167,1.6273680952023442e-06,1.57295361743985e-05,7.040674957004527e-07,4.58135953173183e-05,0.9543324129307994,6.8487916558248274e-06,2.942865705876612e-05,True,Angleterre,Angleterre,True
Premier League,EFL Championship,1.9141593284082603e-05,0.0013067735883237,0.9499629312900943,2.813722374984672e-05,0.0004052502236754,4.005959305284807e-05,0.0004557338142098,0.0476937738586053,5.8971085127564816e-05,2.922772987655234e-05,True,Angleterre,Angleterre,True
Premier League,EFL Championship,0.0321149095111251,0.0035749467287796,0.6703676223768326,0.0016167178726306,0.0001836476154602,0.0287762473124254,0.0004969680859873,0.258658325519606,0.0013755186086066,0.002835096368546,True,Angleterre,Angleterre,True
Serie B,Serie A,0.0076843994065957,0.0005273504575332,0.004578353919567,0.0919635406563049,0.0282040473754302,0.020212629776047,0.0001626395346569,0.0492806835856277,0.7471049117941558,0.0502814434940809,True,Italie,Italie,True
Premier League,EFL Championship,1.4669402585431898e-05,9.07314462259338e-06,0.6317546334352173,7.220443416814082e-06,2.606476213238547e-05,1.0512309239058192e-05,1.16332469460283e-05,0.3681051433249309,5.829056096329253e-06,5.522087481334852e-05,True,Angleterre,Angleterre,True
Serie A,Serie B,0.0001968346420045,0.0036410374394032,0.0105700385970996,0.0032143287138008,0.0211220487032782,0.0006291224485182,0.0137168801957267,0.0004195959781373,0.0023803757114791,0.944109737570552,True,Italie,Italie,True
LaLiga 2,EFL Championship,8.320585142671068e-05,0.0050858608573866,0.5554752339063967,0.0149818086415059,0.4040236209641142,9.011790622089277e-05,0.0027694110160221,0.0035672669176497,0.0065161046560463,0.0074073692832305,True,Espagne,Angleterre,False
Premier League,EFL Championship,0.0001588922885094,0.0001093892490406,0.5222499853140595,0.0002471887987486,0.0002563116713191,0.000788112598459,7.31144775267895e-05,0.4758810032471317,3.859186810427208e-05,0.0001974104871007,True,Angleterre,Angleterre,True
EFL Championship,Premier League,1.6889452360096823e-05,0.0008683808471326,0.016845708904984,1.5898608810107097e-05,1.6266939302572463e-05,0.0001343358030852,3.9781856824682905e-06,0.9812651462481056,0.0008204389848252,1.2956025711748215e-05,True,Angleterre,Angleterre,True
Ligue 2,Ligue 1,0.0012373096223681,0.0005352827279335,0.0069661988765866,0.0003098085504624,0.0005207016422496,0.91444572164173,0.07211506466006,0.0037693208225553,2.660870521512644e-05,7.398275083922064e-05,True,France,France,True
LaLiga,LaLiga 2,9.111811171034133e-05,0.000605855927857,2.987656167429461e-05,0.2009666513836608,0.7927364883673635,0.0002146164209326,1.666928109514532e-05,0.0018057839014993,0.0002446236153823,0.0032883164288243,True,Espagne,Espagne,True
Bundesliga 2,Bundesliga,0.9282902619451991,0.0626410165723784,0.0003778287925679,0.0033813894688075,0.0008292727363015,0.0003667178762081,1.266673498002623e-05,0.0037150123147118,0.0003368722122721,4.89613465736799e-05,True,Allemagne,Allemagne,True
Ligue 1,Ligue 2,0.0057960674171466,0.0004338575859674,0.0029619912520504,0.0004607261972253,0.003409532782995,0.063708033025884,0.9187145561664536,0.0037518117467664,0.0005211722582543,0.0002422515672568,True,France,France,True
LaLiga 2,LaLiga,2.754015447941725e-05,6.474664887871548e-05,0.0007348436832329,0.9647927046178107,0.0337117146030859,0.0003332412121272,0.0001543704963142,0.0001453141000329,4.263075962629322e-06,3.126140807495745e-05,True,Espagne,Espagne,True
LaLiga 2,LaLiga,0.0001225276357346,0.0001484634867223,0.010355459589732,0.7531084146570944,0.2141646138422261,0.0004932072543702,0.0001963792492458,0.0210923003507225,4.845879700395544e-05,0.0002701751371474,True,Espagne,Espagne,True
LaLiga,LaLiga 2,0.0002753978738768,0.0012096307696995,0.0047301735099983,0.4808210640151856,0.5058132405026419,0.0015678185611046,1.4049206990799931e-05,0.0009491425124629,1.932935359785409e-05,0.0046001536944415,True,Espagne,Espagne,True
EFL Championship,Premier League,8.642594409125198e-05,0.019652902642114,0.3784510214826566,9.797358449911784e-05,1.932448187971908e-05,2.924965923879894e-06,4.593236272734971e-05,0.6016223181060957,1.3126563837640109e-05,8.049866174642816e-06,True,Angleterre,Angleterre,True
Serie B,Serie A,0.0002857758940012,0.0001590434081999,9.539217858546855e-05,0.0002670897945858,0.0005227966194621,0.000292941189517,0.000107402398402,0.0003169758076008,0.9819456633008472,0.0160069194087983,True,Italie,Italie,True
